B01001_001E,B01001B_001E,B01001C_001E,B01001D_001E,B01001E_001E,B01001F_001E,B01001G_001E,B03002_003E,B03002_013E,state,county,tract
4939,218,0,99,0,518,329,1223,2552,12,095,013201
6631,1040,18,378,0,525,102,977,3591,12,095,013202
3707,291,0,60,0,611,94,766,1885,12,095,013406
2217,349,28,58,0,255,117,450,960,12,095,013405
2864,308,0,12,0,194,58,331,1961,12,095,013508
1290,80,22,21,0,92,28,548,499,12,095,013509
2215,134,0,44,0,63,81,598,1295,12,095,013510
5896,913,0,301,0,334,375,784,3189,12,095,013512
5016,299,0,234,0,231,182,2822,1248,12,095,013607
5096,687,31,301,0,425,334,2202,1116,12,095,013701
5758,1506,0,385,0,864,90,1715,1198,12,095,014504
4696,3194,39,83,0,201,72,731,376,12,095,014608
5291,67,42,197,0,178,519,1757,2531,12,095,013511
3721,346,0,88,0,539,221,875,1652,12,095,013606
5508,623,0,99,0,337,121,2994,1334,12,095,013702
5117,2592,23,30,0,155,125,1192,1000,12,095,014503
6157,2908,0,19,0,469,166,1225,1370,12,095,014609
6460,1718,0,169,49,539,148,1187,2650,12,099,003000
6699,1036,0,39,0,96,566,1405,3557,12,099,004007
3314,617,3,93,0,58,151,754,1638,12,099,004010
5563,125,0,157,0,69,111,4170,931,12,099,000304
4302,2874,0,26,0,65,43,1108,186,12,099,006100
1775,12,0,47,0,0,23,1639,54,12,099,006401
4138,1214,0,144,0,76,198,1688,818,12,011,030201
1685,715,0,0,0,51,46,685,188,12,011,030202
4509,881,8,133,0,64,88,2319,1016,12,011,030203
4304,1169,0,24,0,82,235,2272,522,12,011,030903
4614,15,0,0,0,90,112,3775,622,12,011,030904
2455,285,0,16,0,44,60,1658,392,12,011,031001
4365,286,0,0,0,0,109,3078,892,12,011,031002
2150,8,18,0,0,46,71,1871,136,12,011,031101
6457,466,53,1,0,0,73,719,5145,12,086,007701
4810,15,0,109,0,257,0,698,3731,12,086,008502
4292,12,10,0,0,83,42,137,4008,12,086,009019
5459,4894,0,0,0,40,31,26,468,12,086,009501
7055,1660,0,0,0,311,180,423,4481,12,086,010005
7279,861,7,103,0,132,28,712,5436,12,086,010204
8108,347,18,0,0,142,202,2898,4501,12,086,010300
14903,3612,0,503,0,247,364,854,9323,12,086,010703
4996,499,0,0,0,91,221,168,4017,12,086,011003
9623,4268,0,24,0,343,107,385,4496,12,086,011300
6830,93,31,198,0,359,96,68,5985,12,086,009307
5953,66,0,100,0,81,116,1099,4491,12,086,009010
7181,150,0,0,0,271,0,241,6519,12,086,009309
6633,4,0,0,0,202,113,200,6114,12,086,009311
3185,2579,12,0,59,63,116,0,356,12,086,009904
4365,474,0,19,0,321,96,732,2723,12,086,010201
11865,3943,24,162,0,48,534,739,6415,12,086,010704
6628,3545,0,38,0,519,0,1219,1307,12,095,012402
4800,221,0,66,0,279,179,3657,398,12,095,012701
2569,590,0,9,0,275,143,398,1154,12,095,013503
2576,8,13,11,0,0,2,2200,342,12,095,013802
5328,1421,6,371,37,160,186,1771,1376,12,095,014301
4873,3722,0,29,0,76,160,275,611,12,095,014502
2103,765,0,84,0,73,102,1066,13,12,031,001200
3442,58,0,283,0,75,21,2380,625,12,011,070404
5888,1157,0,111,0,147,143,2031,2299,12,011,091600
4494,1361,0,11,0,74,104,2361,583,12,011,040802
7658,1374,26,77,0,73,24,4761,1323,12,011,020409
3736,3170,0,27,0,10,62,111,356,12,011,030402
6489,698,0,301,0,49,623,3978,840,12,011,030802
4637,815,12,180,0,13,776,2611,230,12,033,002900
4289,1002,0,27,42,107,118,2951,42,12,033,003700
1337,415,6,14,0,30,63,778,31,12,033,000100
4482,2930,7,0,0,123,93,410,919,12,057,001001
3388,209,0,228,0,103,106,2413,329,12,057,005301
3316,57,0,23,0,50,74,2765,347,12,057,006101
5217,4424,0,51,0,291,76,154,221,12,057,001002
1883,142,3,0,0,54,70,433,1181,12,057,005302
5385,31,0,65,0,116,60,4420,693,12,057,005401
3997,28,0,196,0,15,41,3129,588,12,057,006103
3567,434,0,320,0,102,173,2254,284,12,057,006501
1997,133,0,55,0,13,28,1378,390,12,057,006502
3676,371,0,281,0,8,115,2446,455,12,057,007001
1070,11,0,6,0,48,9,651,345,12,105,013103
2217,654,0,16,0,9,14,1275,249,12,105,013200
1844,545,0,0,0,21,94,896,288,12,105,013701
6393,835,0,11,16,27,107,4702,695,12,105,014123
5071,466,11,180,6,36,9,3695,668,12,105,014701
2156,0,39,0,0,36,12,1853,216,12,105,015302
3252,1149,6,8,0,21,43,1737,288,12,105,015401
2216,55,11,5,0,111,61,1530,443,12,105,015900
1952,912,19,38,0,27,0,651,305,12,105,011300
4301,403,0,176,0,43,75,2764,840,12,105,010702
4217,1230,57,0,0,59,86,1757,1028,12,105,010900
5873,1160,5,194,0,131,108,3391,884,12,105,011731
5487,168,0,0,0,370,191,4075,683,12,105,012003
6649,1604,35,0,0,20,386,3054,1550,12,105,013802
6321,435,28,223,0,20,87,4498,1030,12,105,014001
5494,1138,18,24,0,65,132,3406,711,12,105,014201
7791,941,0,68,0,2,12,5710,1058,12,105,014400
6542,611,7,0,0,0,404,4807,713,12,105,014302
4182,1785,10,32,0,103,143,1610,499,12,105,015200
3801,1593,0,0,9,219,142,763,1075,12,105,011100
3814,180,0,37,0,0,107,2866,624,12,105,011902
5564,2071,0,149,0,21,99,2725,499,12,031,015001
4312,1208,0,43,94,113,163,1887,804,12,031,015100
2402,824,0,86,0,65,60,1279,88,12,031,015400
5786,670,0,114,0,78,193,4419,312,12,031,016400
8121,1153,0,363,0,423,63,5506,613,12,031,016722
4381,37,0,99,0,0,22,4120,103,12,085,000610
2139,49,0,0,0,0,11,2015,64,12,085,000901
4901,272,0,86,0,199,31,3766,547,12,085,000902
2316,55,0,81,0,0,162,1892,126,12,085,001103
8674,185,0,16,0,859,23,6903,688,12,085,001104
1973,0,0,0,34,0,0,1914,25,12,085,001407
3774,617,12,2,0,184,28,2422,509,12,085,001408
3360,39,16,53,0,0,0,3082,170,12,085,001409
4612,55,0,0,58,0,0,4275,224,12,085,001601
1231,0,7,9,0,18,7,1077,113,12,085,001602
7192,1423,422,32,38,1452,312,1403,2110,12,085,001801
3165,883,18,0,0,163,75,1345,681,12,085,001802
0,0,0,0,0,0,0,0,0,12,085,990000
0,0,0,0,0,0,0,0,0,12,085,990100
6215,1030,34,100,0,262,78,4480,231,12,085,001410
2686,15,0,21,0,54,59,1224,1313,12,086,000107
1106,0,0,0,0,49,12,762,283,12,086,000118
4498,50,0,75,0,0,86,2662,1625,12,086,000119
1330,30,0,18,0,9,26,931,316,12,086,000121
4210,127,0,100,0,69,54,1769,2091,12,086,000120
4538,131,0,144,0,30,125,2832,1276,12,086,000123
2938,1179,11,27,5,98,106,418,1094,12,086,000124
3468,121,66,106,0,109,12,1585,1469,12,086,000125
1990,59,41,42,0,0,18,1392,438,12,086,000126
3875,67,18,0,0,60,0,2505,1225,12,086,000122
2985,93,0,8,0,15,17,1655,1197,12,086,000127
2970,16,0,76,0,69,46,1284,1479,12,086,000131
5841,383,21,42,0,46,117,2570,2662,12,086,000132
3284,77,0,72,0,52,54,1270,1759,12,086,000134
3999,156,0,132,0,81,31,981,2618,12,086,000140
2882,629,0,151,0,41,17,611,1433,12,086,000211
4818,2270,0,89,0,179,109,324,1847,12,086,000212
5137,2451,20,138,31,16,75,1640,766,12,086,000213
6943,1683,299,302,0,356,0,2035,2268,12,086,000214
2598,154,0,0,0,9,44,864,1527,12,086,000128
2124,73,0,45,0,24,7,1431,544,12,086,000130
2256,0,0,71,0,0,0,1520,665,12,086,000129
0,0,0,0,0,0,0,0,0,12,099,980200
0,0,0,0,0,0,0,0,0,12,099,980400
0,0,0,0,0,0,0,0,0,12,099,980500
0,0,0,0,0,0,0,0,0,12,099,990000
7358,2272,0,1,0,291,107,925,3762,12,099,008101
3522,566,0,0,26,65,104,2258,503,12,099,006907
4681,1453,28,156,44,181,133,2412,274,12,099,006908
2269,17,31,54,0,101,91,1771,204,12,099,007603
7491,181,0,319,0,284,152,5778,777,12,099,007604
2463,0,30,119,0,10,0,2210,94,12,115,002007
3007,0,0,31,0,37,34,2777,128,12,115,002008
7399,28,151,58,0,29,74,6735,324,12,115,002009
6422,0,0,55,0,47,75,5853,392,12,115,002010
2141,15,0,84,37,19,0,1956,30,12,115,002304
1399,59,0,33,0,15,0,1281,11,12,115,002305
3946,0,0,36,11,29,0,3805,65,12,115,002510
3083,0,10,66,0,9,79,2813,106,12,115,002511
4791,34,0,89,0,24,29,4508,107,12,115,002719
3006,24,8,23,0,9,61,2818,63,12,115,002720
5044,122,0,38,0,0,189,4511,184,12,115,002721
8995,810,0,132,0,0,331,6617,1105,12,115,002722
2685,17,17,22,0,7,97,2498,27,12,115,002723
2305,0,0,0,0,0,0,2280,25,12,115,002724
0,0,0,0,0,0,0,0,0,12,115,990000
6075,544,0,526,0,328,247,3484,946,12,117,020811
6514,248,0,232,0,101,204,4652,1077,12,117,021203
4192,627,0,199,36,349,289,1796,896,12,117,020812
10738,446,0,427,0,346,466,6743,2310,12,117,021204
6908,615,0,360,0,77,157,5071,628,12,117,021313
4303,228,0,163,0,327,48,3015,522,12,117,021314
7821,924,0,220,0,340,52,5515,770,12,117,021315
4747,441,0,377,0,380,103,3060,386,12,117,021316
9604,815,0,514,0,286,264,6847,878,12,117,021317
9097,815,39,629,0,375,264,5140,1835,12,117,021318
1848,72,0,112,0,92,46,1152,374,12,117,021319
7608,755,0,605,0,62,115,4597,1474,12,117,021320
3507,366,6,147,0,198,22,1776,992,12,117,021321
3415,577,0,68,0,113,79,2156,422,12,117,021615
3597,100,0,83,0,34,49,3052,279,12,117,021616
4801,80,0,113,0,0,100,4125,383,12,103,026812
1925,31,0,88,0,44,0,1657,105,12,103,027309
5984,244,5,261,0,54,5,5060,355,12,103,027315
2920,276,0,614,0,60,102,1755,113,12,103,022902
1674,163,0,51,0,5,92,1202,161,12,103,023400
5062,235,21,308,0,143,70,4072,213,12,103,024200
4480,571,0,115,0,13,85,3395,301,12,103,024301
4358,512,53,109,0,132,107,3053,392,12,103,024403
3872,125,0,138,0,6,108,3277,218,12,103,024601
2187,34,0,279,11,15,177,1613,58,12,103,025016
4241,539,0,617,0,146,134,2235,570,12,095,016510
7604,5641,32,284,0,489,347,534,277,12,095,014908
3699,2131,0,257,0,205,159,661,286,12,095,014909
4027,436,0,399,0,75,221,1998,898,12,095,016511
5214,295,26,366,0,282,317,2115,1813,12,095,016723
17689,1132,0,859,0,786,866,11666,2380,12,099,007713
5143,2846,0,34,0,0,105,496,1662,12,099,008203
3477,54,41,140,0,193,22,2385,642,12,099,007613
3453,124,28,62,0,158,96,2195,790,12,099,007733
2416,5,6,86,0,21,66,1893,339,12,099,007734
5738,50,0,130,27,172,163,4200,996,12,099,007740
4240,40,0,45,0,0,14,3834,307,12,099,007823
4043,2293,0,0,0,227,25,273,1225,12,099,008001
1900,848,0,0,0,112,0,24,916,12,099,008301
7811,94,0,103,22,18,266,5851,1457,12,099,000206
1405,48,0,15,0,43,16,1038,245,12,099,000600
5026,1334,59,0,0,460,65,2002,1106,12,099,001700
3966,93,12,129,0,191,185,3065,291,12,099,000204
6010,215,0,53,0,405,88,3910,1339,12,099,000205
8737,5286,75,120,0,287,173,955,1841,12,011,100802
8514,1059,53,319,0,145,176,3510,3252,12,011,110302
6384,1738,0,49,44,833,0,1379,2341,12,011,110313
5902,4147,79,65,0,71,81,642,817,12,011,110402
5847,3159,0,401,10,327,263,615,1072,12,011,110403
6292,321,18,721,0,115,229,3950,938,12,011,010200
4613,173,0,0,0,21,63,3821,535,12,011,010403
5069,602,0,65,0,271,296,3544,291,12,091,021802
2515,389,6,100,0,172,217,1389,242,12,091,022800
10362,1725,20,393,13,15,640,7091,465,12,091,020600
11210,1593,208,263,0,96,650,8142,258,12,091,020700
3956,543,10,272,0,160,193,2726,52,12,091,022500
5713,2205,35,11,0,7,110,3313,32,12,123,950300
5046,530,20,0,0,86,0,4374,36,12,123,950200
8050,1729,20,41,34,217,61,5514,434,12,123,950400
3289,413,0,28,0,46,8,2716,78,12,123,950100
8238,2400,12,0,0,145,80,5273,328,12,129,010202
8834,799,0,151,0,11,32,7691,150,12,129,010203
5052,220,0,8,0,34,2,4558,230,12,129,010100
9753,1322,26,40,0,87,305,7828,145,12,129,010201
3107,159,80,31,97,0,101,2604,35,12,133,970200
4139,45,6,294,0,52,104,3524,114,12,031,016711
3420,3048,0,0,0,37,118,217,0,12,031,002701
4531,4167,11,57,0,73,106,108,9,12,031,002802
3372,370,6,40,0,20,207,2552,177,12,031,010202
8013,7271,0,0,0,46,17,563,116,12,031,010304
4379,3176,63,0,0,0,242,873,25,12,031,011000
5067,40,0,363,64,0,292,4095,213,12,009,064102
6469,1125,29,26,0,26,397,4313,553,12,009,064302
5932,587,0,197,0,36,87,4683,342,12,009,060200
4276,529,0,93,0,12,285,3274,83,12,009,060400
7566,336,0,91,0,0,441,6255,443,12,009,062104
2783,19,0,66,0,15,33,2483,167,12,009,066200
4139,115,36,20,8,12,132,3526,290,12,009,066600
8116,16,24,150,0,104,148,7255,419,12,009,069901
15957,322,0,581,68,42,747,12726,1471,12,009,071200
14631,3930,89,338,0,78,693,8064,1439,12,009,071332
4369,602,0,187,0,59,196,2997,328,12,009,063000
4232,80,0,201,0,256,134,3256,305,12,009,064500
4191,762,87,89,0,43,38,3085,87,12,009,060500
5476,1003,0,30,0,25,37,4066,315,12,009,062900
8133,960,18,182,0,36,288,6133,516,12,009,063102
4159,384,0,351,0,28,23,1999,1374,12,099,004012
8121,1173,0,125,0,66,48,2235,4474,12,099,004201
6760,936,0,231,0,230,25,2084,3254,12,099,004702
3452,16,0,84,0,0,8,3214,130,12,099,007005
2119,417,0,7,0,230,4,1368,93,12,099,006203
1535,574,0,8,0,102,59,658,134,12,099,006501
5181,131,11,12,0,0,50,3776,1201,12,099,006603
2412,720,0,29,0,0,158,1120,385,12,099,007100
4954,244,0,214,0,39,243,3455,759,12,099,007202
4610,663,0,520,0,748,68,2142,469,12,099,007602
4648,148,0,190,0,101,99,3748,362,12,099,007610
5351,485,0,342,0,282,275,3300,667,12,099,007612
2942,0,31,71,0,32,21,2588,199,12,099,007616
4556,333,37,145,0,37,69,3412,523,12,099,007731
3136,68,0,101,0,394,32,1752,789,12,099,007739
3969,47,0,292,0,632,21,2523,454,12,099,007741
4651,153,0,98,0,59,14,3678,649,12,099,007742
3043,125,0,68,0,30,38,2032,750,12,099,007821
3249,3111,0,22,0,46,6,64,0,12,099,008202
5132,125,0,144,0,376,164,3604,719,12,099,007302
3465,313,0,38,0,311,37,2408,358,12,099,007501
4274,14,0,190,0,93,196,3247,534,12,099,007614
3345,179,0,126,0,126,69,2401,444,12,099,007615
4864,433,0,184,0,88,97,3374,688,12,099,007716
5658,512,92,85,0,227,78,3095,1569,12,099,007808
3049,192,11,31,0,20,123,2352,320,12,011,031102
990,9,0,0,0,9,0,894,78,12,011,031203
2740,15,0,29,0,16,0,2354,326,12,011,031204
1532,60,0,68,0,0,16,1213,175,12,011,031205
1586,29,0,6,0,35,76,1244,196,12,011,040101
2800,68,0,25,0,8,47,2178,474,12,011,040102
1659,5,0,93,0,53,33,1312,163,12,011,040203
2613,56,0,169,0,0,23,1986,379,12,011,040204
5366,283,24,74,10,17,301,3864,793,12,011,040205
2568,105,0,163,0,37,12,1896,355,12,011,040206
2448,68,0,276,0,0,18,1886,200,12,011,040401
3030,69,13,89,0,19,36,2045,759,12,011,040402
1972,10,0,0,0,11,0,1713,238,12,011,040503
3157,20,0,97,0,17,40,2678,305,12,011,040504
3342,17,12,109,0,41,0,2750,413,12,011,040601
3084,12,53,0,6,28,63,2593,329,12,011,040602
2481,124,0,104,27,115,36,1682,393,12,011,040701
4147,347,0,35,0,137,101,2913,614,12,011,040702
1866,78,21,99,4,7,21,1422,214,12,011,041801
3683,374,7,69,0,56,227,2427,523,12,011,041802
3812,289,0,145,0,60,88,2957,273,12,011,042301
1181,271,0,8,0,76,30,552,244,12,011,042302
1505,0,0,29,0,6,9,1247,214,12,011,043001
7846,1419,0,0,0,258,140,2875,3154,12,011,043002
4969,109,0,0,40,105,10,3802,903,12,011,043301
2199,507,17,26,0,229,28,798,594,12,011,043302
2573,79,0,28,0,20,137,1584,725,12,011,050205
3664,989,18,27,0,53,108,1477,992,12,011,050206
6939,2772,7,587,0,80,205,1917,1371,12,011,050207
3289,2216,0,38,0,0,54,794,187,12,011,050311
2183,1667,0,0,0,29,13,308,166,12,011,050312
4443,1764,11,97,0,24,578,1513,456,12,011,050401
4390,794,26,184,0,55,370,2245,716,12,011,050402
5213,1897,33,80,0,0,688,961,1554,12,011,050208
2143,832,24,84,0,178,260,47,718,12,011,050309
5251,3744,0,172,0,9,173,901,252,12,011,050310
3919,261,0,109,0,133,249,1946,1221,12,011,050501
10189,2250,0,1625,0,101,345,5108,760,12,031,014337
4416,782,7,385,0,44,132,2389,677,12,031,014338
4583,378,17,97,0,52,269,3279,491,12,031,014408
11953,213,102,782,0,30,893,8455,1478,12,031,014409
7902,193,0,410,0,0,206,6793,300,12,031,014410
7579,1177,0,995,0,411,411,4211,374,12,031,014411
18805,1969,0,2758,0,264,783,11198,1833,12,031,014412
5478,529,0,665,0,0,758,3045,481,12,031,014413
5203,810,19,123,0,136,354,3071,690,12,031,014603
5495,2334,38,666,0,632,331,726,768,12,095,014701
8783,2840,24,637,0,367,359,3787,769,12,095,015004
5575,1458,89,172,0,529,359,2106,862,12,095,015104
1806,119,0,36,0,30,27,1516,78,12,095,015801
6331,522,39,218,0,474,367,4165,546,12,095,016301
5741,262,0,502,0,390,326,3319,942,12,095,016503
5718,528,0,424,0,896,129,2322,1419,12,095,016504
4010,149,0,250,0,303,144,1861,1303,12,095,013605
5771,1991,73,94,0,538,91,2001,983,12,095,014702
3846,464,0,421,0,100,93,2256,512,12,095,014813
2256,91,0,71,0,35,0,1767,292,12,095,015602
2487,16,0,39,0,21,15,2227,169,12,095,015802
4379,580,7,24,0,285,298,2025,1160,12,095,016302
2535,277,9,228,0,400,31,838,752,12,095,016402
4757,448,0,279,0,524,373,2179,954,12,095,016412
21212,1183,40,1928,0,348,454,14308,2951,12,095,017105
11572,2380,62,396,0,287,467,6032,1948,12,095,017400
3892,465,0,27,0,275,216,1651,1258,12,095,017807
4394,587,0,367,0,181,150,1366,1743,12,095,016710
3283,255,0,271,0,226,158,1080,1293,12,095,016717
11284,384,40,952,0,453,640,5063,3752,12,095,016802
2537,250,0,415,0,207,89,668,908,12,095,016803
5138,78,0,34,0,23,19,1439,3545,12,086,004701
5890,184,0,0,0,14,0,95,5597,12,086,005002
7925,185,0,0,16,97,128,224,7275,12,086,005703
12120,245,0,70,0,40,11,492,11262,12,086,005802
4206,222,38,17,0,0,248,147,3534,12,086,006401
2975,234,0,35,0,295,70,2072,269,12,095,013803
6675,1020,12,910,0,130,159,3345,1099,12,095,014807
6778,1593,0,316,0,419,182,3199,1069,12,095,014906
6811,2474,47,99,0,257,301,2351,1282,12,095,015202
2270,86,0,105,0,34,304,1461,280,12,095,015402
4534,428,0,42,0,212,174,3372,306,12,095,015501
2319,21,0,53,0,0,23,2052,170,12,095,015601
1671,98,0,0,0,59,41,1322,151,12,095,015902
5390,826,97,332,0,461,248,2080,1346,12,095,016407
19398,1682,0,524,0,204,477,12878,3633,12,095,016507
9697,668,97,308,0,176,389,6339,1720,12,095,016602
13513,5546,33,769,0,882,159,4722,1402,12,095,017501
4693,610,0,84,0,633,150,1624,1592,12,095,017703
7682,5703,15,63,0,681,200,723,297,12,095,012100
7275,657,0,96,15,524,182,2957,2844,12,095,013300
4722,337,0,154,9,257,18,1310,2637,12,095,013505
6783,242,0,134,0,171,174,5224,838,12,095,014100
5813,671,0,539,8,85,249,3698,563,12,095,014810
4973,54,0,292,0,142,221,3737,527,12,095,014811
7518,767,0,1025,0,288,274,4773,391,12,031,016805
4250,650,0,260,0,12,102,3092,134,12,031,000700
3919,3416,0,8,0,14,87,342,52,12,031,001300
4340,4182,0,0,12,27,48,49,22,12,031,001500
4089,174,26,10,0,0,63,3615,201,12,031,002200
10098,1629,29,262,0,130,550,7119,379,12,031,010102
5464,970,0,123,29,31,86,4010,215,12,031,010600
2346,2266,0,7,0,23,20,30,0,12,031,011400
3606,3267,0,24,0,89,61,134,31,12,031,011600
2560,5,16,55,0,4,16,2280,184,12,103,027704
1595,0,0,35,0,11,46,1451,52,12,103,027801
2670,14,0,0,8,0,34,2513,101,12,103,027802
1495,0,0,16,0,31,19,1327,102,12,103,027903
1413,143,0,90,0,21,8,532,619,12,086,003704
2880,211,0,0,0,69,139,875,1586,12,086,002705
1762,69,0,152,0,37,47,815,642,12,086,003703
4543,488,19,180,0,415,105,1278,2058,12,086,002706
1474,57,0,31,0,87,0,415,884,12,086,003705
1362,533,0,0,0,0,58,118,653,12,086,003706
1659,132,0,19,0,189,19,448,852,12,086,003707
3000,59,0,95,0,483,24,1625,714,12,086,003803
5817,23,0,41,0,624,0,3250,1879,12,086,003804
1790,124,0,6,107,291,40,457,765,12,086,003909
3572,24,0,81,0,627,56,1045,1739,12,086,003921
2318,24,0,42,0,148,11,1043,1050,12,086,003922
2000,68,0,31,0,278,25,459,1139,12,086,004103
2470,198,0,11,0,394,71,1083,713,12,086,004105
3538,184,0,41,0,282,11,2364,656,12,086,004106
4668,248,24,210,0,655,43,2337,1151,12,086,004203
2353,82,27,41,0,634,56,732,781,12,086,004204
2350,122,0,0,0,248,94,1060,826,12,086,004205
1359,166,0,11,0,36,0,265,881,12,086,004206
2125,154,0,97,0,233,119,962,560,12,086,004301
2622,69,0,100,0,888,74,875,616,12,086,004303
2386,60,133,91,0,272,10,880,940,12,086,004304
3580,206,0,0,0,1017,113,696,1548,12,086,004403
2023,17,0,7,0,392,39,620,948,12,086,004404
2980,223,15,117,0,615,91,976,943,12,086,004405
2580,100,0,99,0,599,55,1044,683,12,086,004406
5195,82,0,0,0,35,88,4616,374,12,109,020803
13183,2714,186,459,0,324,348,8019,1133,12,009,071340
3490,138,0,33,0,41,69,2760,449,12,009,071400
0,0,0,0,0,0,0,0,0,12,009,980000
0,0,0,0,0,0,0,0,0,12,009,980100
0,0,0,0,0,0,0,0,0,12,009,990000
0,0,0,0,0,0,0,0,0,12,099,990100
2899,238,0,26,0,16,86,2209,324,12,101,030101
2644,45,19,7,0,8,37,2465,63,12,101,030102
1603,0,0,22,0,15,7,1503,56,12,101,030203
12237,912,16,1184,51,431,347,8478,818,12,095,014808
6933,5422,9,99,0,238,112,698,355,12,095,014904
1776,83,70,16,0,270,9,620,708,12,095,015001
3645,261,0,247,11,154,10,2664,298,12,095,015300
2163,54,5,190,0,22,0,1715,177,12,095,016001
16724,6124,0,856,0,1173,282,2336,5953,12,095,016903
3970,224,0,790,0,627,79,1043,1207,12,095,017006
10442,1097,32,986,0,1905,286,1950,4186,12,095,017008
8865,2642,15,140,0,558,257,3525,1728,12,095,017504
3740,153,0,61,0,16,134,3310,66,12,069,030302
5418,1620,0,54,0,14,143,3091,496,12,069,030502
15374,837,75,524,28,113,319,11359,2119,12,069,030902
2496,718,0,0,0,54,3,1362,359,12,069,030602
2002,100,0,18,0,0,12,1670,202,12,069,030701
6801,456,0,245,0,403,111,5197,389,12,069,031202
9507,870,0,58,0,163,250,7738,428,12,089,050301
7543,166,0,12,0,0,137,7168,60,12,089,050502
13996,883,0,253,0,29,0,12024,807,12,089,050303
7825,626,0,0,0,59,64,6960,116,12,089,050302
8585,388,259,4,0,8,93,7648,185,12,089,050400
3115,37,5,66,0,36,41,2787,143,12,103,024005
3548,50,0,393,7,117,79,2577,325,12,103,024904
6873,384,0,441,0,377,286,4891,494,12,103,024905
4076,80,0,152,0,0,134,3463,247,12,103,025007
5387,134,13,419,0,18,121,4306,376,12,103,025011
1576,0,0,9,0,10,0,1542,15,12,103,028401
6987,253,31,628,0,9,437,5223,406,12,103,024505
2171,10,0,60,13,0,17,1903,168,12,103,025108
4303,1983,0,40,0,0,65,1880,335,12,099,001802
2907,1197,0,125,0,44,23,1200,318,12,099,001904
3081,1466,0,36,0,144,56,1244,135,12,099,002300
4520,714,0,45,0,90,135,1852,1684,12,099,003901
4985,530,0,64,0,327,112,950,3002,12,099,004602
6765,1696,0,12,0,143,178,3247,1489,12,099,005502
5834,1158,49,359,0,39,93,3227,909,12,099,005808
5837,595,0,166,0,19,31,4483,543,12,099,005922
3712,461,15,19,0,92,38,2846,241,12,099,005930
7056,1877,0,377,0,91,68,3123,1520,12,099,007813
3010,172,0,4,0,135,7,1247,1445,12,099,004203
4070,659,57,108,0,54,13,1100,2079,12,099,004401
7027,1520,0,59,0,249,128,1570,3501,12,099,004500
3796,331,27,50,0,64,55,1312,1957,12,099,004601
3037,29,3,51,0,0,43,2795,116,12,103,025111
3254,113,0,27,0,55,91,2860,108,12,103,025115
1473,0,0,96,0,5,76,1292,4,12,103,025306
3087,143,123,92,0,29,40,2259,401,12,103,025602
2068,1320,3,0,0,50,187,242,266,12,103,026200
7943,3341,181,60,0,337,268,2837,919,12,103,026300
4112,11,0,158,0,197,38,3235,473,12,117,021612
4168,202,0,104,0,40,97,2828,897,12,117,021704
5092,488,0,43,0,343,228,2475,1515,12,117,021705
3165,266,23,37,0,386,462,1523,468,12,117,021803
6613,437,82,57,0,438,68,4047,1484,12,117,022101
5841,743,238,36,17,131,236,3339,1101,12,117,022206
6762,442,0,839,0,58,96,4122,1205,12,117,020704
2274,1019,11,43,0,19,34,888,260,12,117,020201
2972,357,0,236,0,52,112,1859,356,12,117,020705
2287,812,0,21,0,69,90,736,559,12,117,020302
2389,1284,33,164,0,188,89,449,182,12,117,020500
16641,1903,33,997,0,269,214,11842,1383,12,117,020701
4159,343,10,311,0,31,46,2983,435,12,117,020808
2079,342,0,0,0,268,114,953,402,12,117,020902
10524,2093,0,557,0,521,622,4517,2214,12,117,020903
7227,899,14,760,0,228,321,4211,794,12,117,021401
7629,506,0,283,0,625,384,4411,1420,12,117,021404
4295,8,0,179,0,0,42,3658,408,12,117,021604
